x_pos,y_pos,s0,s1,s2,s3,s4,s5,s6,s7
1.505000000000000071e+01,2.505000000000000071e+01,5.592857142857557938e-03,-1.401666666666715778e-02,6.404166666666633034e-02,5.038749999999998508e-01,1.556333333333329849e-01,-9.666666666667230942e-03,-1.077142857142833650e-02,-2.900000000000346745e-03
1.544999999999999929e+01,2.505000000000000071e+01,-6.214285714285949780e-03,-7.249999999999090505e-03,7.643571428571453719e-02,5.717142857142866186e-01,1.251833333333335074e-01,-1.802142857142894836e-02,-1.051250000000014673e-02,-4.833333333330950827e-04
1.605000000000000071e+01,2.505000000000000071e+01,-3.728571428571366732e-03,-1.160000000000032186e-02,8.941666666666581165e-02,6.515333333333330756e-01,7.684999999999954368e-02,-3.073999999999941363e-02,-1.537000000000006070e-02,6.007142857142306822e-03
1.644999999999999929e+01,2.505000000000000071e+01,4.764285714286030544e-03,-1.160000000000062544e-02,1.012583333333336028e-01,6.909249999999987901e-01,5.344285714285769429e-02,-2.851666666666593034e-02,-7.871428571428751297e-03,-2.609999999999956972e-03
1.705000000000000071e+01,2.505000000000000071e+01,2.071428571428819026e-04,-1.118571428571410106e-02,1.102000000000007418e-01,7.370142857142845116e-01,2.634166666666626355e-02,-2.338125000000013110e-02,-7.249999999999386276e-03,0.000000000000000000e+00
1.744999999999999929e+01,2.505000000000000071e+01,9.666666666670783439e-04,-7.088888888888157311e-03,1.096199999999999675e-01,7.240333333333331955e-01,8.881250000000173728e-03,-2.941428571428567756e-02,-1.479000000000034801e-02,6.524999999998708049e-03
1.805000000000000071e+01,2.505000000000000071e+01,5.800000000000439353e-03,-9.968749999999859668e-03,1.083357142857147987e-01,6.794285714285719369e-01,4.350000000000224347e-03,-2.440833333333299396e-02,-8.078571428571126173e-03,3.728571428572381979e-03
1.844999999999999929e+01,2.505000000000000071e+01,-1.864285714285937286e-03,-1.160000000000062544e-02,9.155714285714289247e-02,6.240799999999993020e-01,-3.625000000000729635e-03,-2.011874999999974101e-02,-1.184166666666630618e-02,1.087500000000130029e-03
1.905000000000000071e+01,2.505000000000000071e+01,6.766666666666587560e-03,-9.424999999999647202e-03,8.651666666666664451e-02,5.412642857142849762e-01,-1.139285714285723575e-02,-2.658333333333295911e-02,-8.458333333333456494e-03,-6.090000000000017275e-03
1.944999999999999929e+01,2.505000000000000071e+01,4.142857142860175627e-04,-1.111666666666710768e-02,7.540000000000057767e-02,4.721199999999992625e-01,-9.424999999999647202e-03,-2.664374999999985505e-02,-4.893749999999918998e-03,-2.899999999999902656e-03
2.005000000000000071e+01,2.505000000000000071e+01,1.812499999999772626e-03,-1.377499999999987068e-02,6.126249999999977547e-02,3.731937499999995467e-01,-1.263571428571478097e-02,-1.159999999999990726e-02,-1.933333333332676318e-03,-3.625000000000433431e-04
2.044999999999999929e+01,2.505000000000000071e+01,7.250000000000866862e-04,-1.118571428571410106e-02,5.302857142857193146e-02,3.144687500000005187e-01,-4.108333333333232147e-03,-1.739999999999979757e-02,-6.041666666667093281e-03,-1.933333333333268509e-03
2.105000000000000071e+01,2.505000000000000071e+01,-1.208333333333477810e-03,-8.078571428571632712e-03,3.286666666666704373e-02,2.353142857142851707e-01,-1.087499999999982057e-02,-1.222142857142876314e-02,1.449999999999818188e-03,3.189999999999315779e-03
2.144999999999999929e+01,2.505000000000000071e+01,3.625000000000137227e-03,-1.346428571428605510e-02,2.928999999999994802e-02,1.856000000000002925e-01,-1.305000000000000604e-02,-1.288888888888904856e-02,1.160000000000138785e-03,-5.800000000000249401e-03
2.205000000000000071e+01,2.505000000000000071e+01,5.075000000000014395e-03,-2.900000000000346745e-03,1.160000000000020216e-02,1.336900000000000033e-01,-1.425833333333237363e-02,-4.350000000000164499e-03,-1.691666666666868934e-03,3.383333333333441665e-03
2.244999999999999929e+01,2.505000000000000071e+01,5.385714285714675656e-03,-1.353333333333376666e-02,-2.175000000000038014e-03,1.012583333333330060e-01,-9.321428571428163126e-03,-1.051250000000014673e-02,-8.699999999993935024e-04,-4.440892098500626162e-16
2.305000000000000071e+01,2.505000000000000071e+01,1.232500000000036344e-02,-1.304999999999978400e-02,-8.409999999999228856e-03,6.607857142857298527e-02,-9.321428571427909857e-03,-1.039166666666672435e-02,-1.160000000000138785e-03,7.008333333332987351e-03
2.344999999999999929e+01,2.505000000000000071e+01,-1.160000000000493969e-03,-8.990000000000008401e-03,-9.183333333333246543e-03,4.784999999999988568e-02,-5.385714285714168249e-03,-7.249999999999597912e-03,-6.628571428571967614e-03,4.349999999999336169e-03
2.405000000000000071e+01,2.505000000000000071e+01,-1.035714285714409459e-03,-1.033125000000034710e-02,-1.329166666666677619e-02,1.988571428571336494e-02,-4.142857142858399379e-03,8.285714285715276104e-04,2.900000000000050541e-03,1.450000000000173372e-03
2.444999999999999929e+01,2.505000000000000071e+01,0.000000000000000000e+00,-1.268750000000062883e-02,-2.117000000000040030e-02,1.135833333333380324e-02,-6.670000000000087317e-03,-6.283333333333492206e-03,-1.159999999999783383e-03,2.071428571426281451e-04
2.505000000000000071e+01,2.505000000000000071e+01,4.591666666666623271e-03,-8.907142857142653566e-03,-2.133571428571429812e-02,-2.900000000000938719e-03,-5.558333333333702157e-03,-2.174999999999593925e-03,-3.624999999995992539e-04,-3.107142857141959643e-03
2.544999999999999929e+01,2.505000000000000071e+01,3.521428571428738587e-03,-1.232500000000058549e-02,-2.078333333333374708e-02,-1.063333333333371655e-02,-3.866666666666832789e-03,-7.250000000000274454e-03,3.625000000000211386e-03,-1.740000000000918546e-03
2.605000000000000071e+01,2.505000000000000071e+01,6.214285714283919503e-04,-7.042857142857223904e-03,-2.247500000000002274e-02,-1.615714285714225235e-02,-6.525000000000114042e-03,5.509999999999948099e-03,1.691666666667164922e-03,1.449999999999818188e-03
2.644999999999999929e+01,2.505000000000000071e+01,-7.249999999999852049e-03,-8.907142857143668380e-03,-2.265625000000004441e-02,-1.864285714285708953e-02,2.900000000000600448e-03,9.666666666664861527e-04,-1.739999999999852776e-03,-3.479999999999350366e-03
2.049999999999999822e+00,2.544999999999999929e+01,-6.766666666666291789e-03,2.416666666663994936e-04,-8.700000000000025421e-03,-5.800000000000471445e-03,3.222222222222212700e-03,-1.988571428571412475e-02,-7.250000000000571092e-03,-5.385714285714422386e-03
2.450000000000000178e+00,2.544999999999999929e+01,6.421428571428577925e-03,-3.987500000000254730e-03,-8.216666666665872754e-03,-3.107142857142974890e-03,1.768999999999927228e-02,-2.295833333333341386e-02,-8.409999999999228856e-03,-4.531250000000097700e-03
3.049999999999999822e+00,2.544999999999999929e+01,-3.107142857142721187e-03,-3.935714285714249014e-03,-8.078571428571887716e-03,-4.591666666666623271e-03,3.455833333333302448e-02,-1.802142857142818855e-02,-1.304999999999978400e-02,-3.383333333334034073e-03
3.450000000000000178e+00,2.544999999999999929e+01,4.142857142857638052e-04,-1.208333333333773798e-03,-5.074999999999940670e-03,-7.974999999998955147e-03,5.323571428571328978e-02,-1.362999999999985404e-02,-1.015000000000032543e-02,-9.666666666664861527e-04
4.049999999999999822e+00,2.544999999999999929e+01,-2.071428571431356872e-04,2.174999999999668084e-03,-1.097857142857197946e-02,-1.087500000000011548e-02,7.975000000000065370e-02,-1.367142857142842997e-02,-8.285714285713499314e-03,1.035714285714917082e-03
4.450000000000000178e+00,2.544999999999999929e+01,4.142857142855100477e-04,-6.766666666666883330e-03,-4.060000000000130345e-03,-1.196250000000032010e-02,9.673571428571392516e-02,-8.699999999999772152e-03,-6.421428571428577925e-03,3.383333333332849691e-03
5.049999999999999822e+00,2.544999999999999929e+01,3.479999999999705551e-03,1.242857142857037604e-03,-8.285714285712739071e-04,-8.907142857143415110e-03,1.404428571428566752e-01,-2.416666666666955621e-03,-8.216666666666760932e-03,7.733333333333369808e-03
5.450000000000000178e+00,2.544999999999999929e+01,1.812499999999550582e-03,-2.899999999999458566e-03,-7.457142857142733464e-03,-1.232500000000028885e-02,1.823374999999998192e-01,3.107142857143228593e-03,-6.628571428571713477e-03,-2.900000000000600448e-03
6.049999999999999822e+00,2.544999999999999929e+01,-3.479999999999705551e-03,-2.900000000000346745e-03,-1.377499999999987068e-02,-4.971428571427643009e-03,2.479499999999997539e-01,9.114285714285534981e-03,-7.491666666666378475e-03,-2.416666666663994936e-04
6.450000000000000178e+00,2.544999999999999929e+01,2.174999999999668084e-03,-1.691666666666868934e-03,-1.176111111111113536e-02,-5.800000000000186083e-03,2.992437500000000306e-01,1.532857142857123149e-02,-6.959999999999766720e-03,2.071428571423743876e-04
7.049999999999999822e+00,2.544999999999999929e+01,1.217999999999968067e-02,-2.610000000000312157e-03,-1.160000000000005471e-02,-5.618749999999783640e-03,3.946071428571433226e-01,2.817142857142864235e-02,-1.118571428571410106e-02,-3.625000000004874323e-04
7.450000000000000178e+00,2.544999999999999929e+01,-1.401666666666597470e-02,-1.864285714285429663e-03,-1.470714285714283878e-02,-9.425000000000535380e-03,4.707062500000005478e-01,2.837857142857127049e-02,-9.183333333333839818e-03,-1.933333333332972305e-03
8.050000000000000711e+00,2.544999999999999929e+01,4.349999999999927709e-03,-1.864285714285429663e-03,-1.933333333333357371e-02,-1.073000000000057241e-02,5.839875000000007699e-01,4.267142857142834644e-02,-5.558333333333405520e-03,6.835714285714849028e-03
8.449999999999999289e+00,2.544999999999999929e+01,-1.449999999999581181e-03,-9.908333333333038326e-03,-2.005833333333336202e-02,-3.625000000000877520e-03,6.614416666666670386e-01,3.697499999999968173e-02,-1.063333333333341992e-02,-1.739999999999497591e-03
9.050000000000000711e+00,2.544999999999999929e+01,-1.691666666665684769e-03,-3.141666666666746103e-03,-2.009285714285700616e-02,-2.899999999993241101e-04,7.539999999999993374e-01,4.325833333333347491e-02,-8.285714285713754318e-03,4.971428571429673503e-03
9.449999999999999289e+00,2.544999999999999929e+01,-2.900000000000093042e-03,-3.314285714285856738e-03,-2.338124999999990905e-02,5.256249999999074163e-03,8.134500000000002284e-01,4.833333333333319354e-02,-4.929999999999878924e-03,1.657142857143055221e-03
1.005000000000000071e+01,2.544999999999999929e+01,-2.416666666672876720e-04,-4.349999999999631939e-03,-2.537500000000014744e-02,1.788333333333310196e-02,8.530142857142853918e-01,5.075000000000003120e-02,-1.532857142857173803e-02,-1.691666666667461126e-03
1.044999999999999929e+01,2.544999999999999929e+01,-3.314285714285856738e-03,-1.478999999999928115e-02,-1.681999999999988019e-02,2.682499999999994958e-02,8.646142857142863347e-01,5.461666666666638997e-02,-6.525000000000114042e-03,8.078571428571379442e-03
1.105000000000000071e+01,2.544999999999999929e+01,9.666666666664861527e-04,-1.387857142857080485e-02,-1.981666666666696483e-02,5.292499999999981247e-02,8.325900000000008294e-01,4.295624999999958504e-02,-1.097857142857147292e-02,1.159999999999072797e-03
1.144999999999999929e+01,2.544999999999999929e+01,-2.609999999999601354e-03,-1.222142857142850987e-02,-2.001000000000061757e-02,6.549166666666710046e-02,7.859000000000003761e-01,4.080714285714266004e-02,-1.698571428571454128e-02,1.242857142857037604e-03
1.205000000000000071e+01,2.544999999999999929e+01,9.942857142856555835e-03,-9.280000000000043422e-03,-1.988571428571437802e-02,1.094749999999997669e-01,6.832399999999992923e-01,3.044999999999979320e-02,-1.329166666666647956e-02,-4.531250000000319744e-03
1.244999999999999929e+01,2.544999999999999929e+01,-1.450000000000173372e-03,-7.664285714285108339e-03,-6.766666666666488680e-03,1.379916666666659852e-01,6.094142857142854641e-01,2.299285714285684637e-02,-9.942857142857317379e-03,1.208333333333773798e-03
1.305000000000000071e+01,2.544999999999999929e+01,1.739999999999852776e-03,-1.160000000000067574e-02,-2.029999999999532179e-03,2.051750000000005514e-01,4.956928571428572683e-01,7.974999999999768732e-03,-6.628571428571460207e-03,-1.035714285714409459e-03
1.344999999999999929e+01,2.544999999999999929e+01,4.108333333333232147e-03,-1.276000000000010459e-02,9.114285714286043255e-03,2.535083333333340572e-01,4.103499999999998260e-01,8.216666666666464294e-03,-7.249999999999852049e-03,1.450000000000765564e-03
1.405000000000000071e+01,2.544999999999999929e+01,2.485714285714075208e-03,-1.015000000000002879e-02,1.981666666666607665e-02,3.479999999999999760e-01,3.039199999999986912e-01,-1.077142857142909804e-02,-1.401666666666656624e-02,4.059999999999419976e-03
1.444999999999999929e+01,2.544999999999999929e+01,-1.449999999999919669e-03,-1.346428571428554856e-02,2.547857142857066701e-02,4.211214285714289240e-01,2.453400000000009185e-01,-7.249999999999597912e-03,-1.474166666666694957e-02,4.893750000000807177e-03
1.505000000000000071e+01,2.544999999999999929e+01,5.800000000000186083e-03,-7.068750000000179057e-03,4.031000000000055372e-02,5.290083333333331916e-01,1.749666666666665760e-01,-1.866874999999956763e-02,-9.183333333333246543e-03,-1.691666666666868934e-03
1.544999999999999929e+01,2.544999999999999929e+01,-2.174999999999815969e-03,-5.799999999999805311e-03,5.240714285714303394e-02,6.133500000000000618e-01,1.246999999999995196e-01,-2.585833333333376061e-02,-1.522499999999974742e-02,-3.383333333332257716e-03
1.605000000000000071e+01,2.544999999999999929e+01,6.214285714285695643e-03,-9.666666666666934304e-03,6.452500000000001290e-02,7.022833333333329264e-01,8.651666666666635308e-02,-2.817142857142864235e-02,-9.183333333333543180e-03,2.174999999999668084e-03
1.644999999999999929e+01,2.544999999999999929e+01,6.421428571428323788e-03,-3.728571428571113028e-03,7.515833333333403476e-02,7.367812500000006093e-01,5.945000000000000284e-02,-2.630714285714244940e-02,-1.222142857142876314e-02,-6.041666666666796644e-03
1.705000000000000071e+01,2.544999999999999929e+01,2.416666666663994936e-04,-1.159999999999961062e-02,7.167142857142876078e-02,7.674642857142853769e-01,2.851666666666681851e-02,-2.706666666666664514e-02,-1.304999999999953073e-02,7.249999999994205524e-04
1.744999999999999929e+01,2.544999999999999929e+01,2.658333333333354979e-03,-1.474166666666635629e-02,7.757500000000010221e-02,7.720214285714295244e-01,1.740000000000074820e-02,-2.754999999999974136e-02,2.416666666666955621e-04,1.812500000000216716e-03
1.805000000000000071e+01,2.544999999999999929e+01,8.699999999993935024e-04,-7.975000000000509459e-03,7.540000000000073033e-02,7.334099999999995623e-01,1.097857142857172619e-02,-2.283749999999962199e-02,-3.625000000000137227e-03,2.416666666667843799e-03
1.844999999999999929e+01,2.544999999999999929e+01,8.285714285714007588e-03,-6.283333333333097556e-03,7.415714285714310183e-02,6.905624999999997460e-01,1.450000000000173372e-03,-2.634166666666685683e-02,-8.700000000000152056e-03,-1.208333333333181823e-03
1.905000000000000071e+01,2.544999999999999929e+01,3.866666666666537019e-03,-1.063333333333371655e-02,5.986428571428576567e-02,5.855100000000007521e-01,-3.987500000000254730e-03,-2.029999999999998472e-02,-6.007142857142814228e-03,1.933333333333268509e-03
1.944999999999999929e+01,2.544999999999999929e+01,5.510000000000303717e-03,-1.123750000000023341e-02,5.219999999999984375e-02,5.023214285714292515e-01,-1.232499999999999395e-02,-1.943000000000019017e-02,-6.669999999999376081e-03,5.075000000000014395e-03
2.005000000000000071e+01,2.544999999999999929e+01,2.900000000000050541e-03,-5.219999999999202708e-03,4.253333333333308985e-02,4.050333333333346886e-01,-9.528571428571806085e-03,-2.050714285714277246e-02,-2.071428571428311511e-03,-1.933333333333564497e-03
2.044999999999999929e+01,2.544999999999999929e+01,4.349999999999336169e-03,-8.518749999999686295e-03,3.355714285714331974e-02,3.291499999999994985e-01,-1.111666666666621950e-02,-1.367142857142893651e-02,-3.866666666666832789e-03,-7.249999999997905906e-04
2.105000000000000071e+01,2.544999999999999929e+01,-2.485714285714329345e-03,-1.214375000000034177e-02,1.981666666666725973e-02,2.484333333333340332e-01,-8.941666666667144256e-03,-1.864285714285657952e-02,2.960594732333750610e-16,-3.383333333333737869e-03
2.144999999999999929e+01,2.544999999999999929e+01,5.800000000000693923e-04,-1.594999999999941950e-02,1.305000000000096881e-02,1.980285714285720255e-01,-6.214285714284934967e-03,-8.492857142857397276e-03,-1.208333333332885619e-03,-5.592857142857303801e-03
2.205000000000000071e+01,2.544999999999999929e+01,4.591666666666327501e-03,-7.457142857142733464e-03,8.700000000000152056e-03,1.329857142857144570e-01,-1.429285714285682095e-02,-1.135833333333350660e-02,1.691666666666276743e-03,-2.030000000000598166e-03
2.244999999999999929e+01,2.544999999999999929e+01,-5.385714285714422386e-03,-1.101999999999989620e-02,-3.625000000000211386e-03,1.036749999999997396e-01,-5.220000000000268696e-03,-1.118571428571486261e-02,2.899999999999754770e-03,-2.899999999999331498e-03
2.305000000000000071e+01,2.544999999999999929e+01,3.383333333333737869e-03,-1.014999999999994552e-02,-1.184166666666689773e-02,6.452499999999972147e-02,-2.537499999999859313e-03,-7.612499999999577938e-03,1.159999999999428199e-03,-1.740000000000563362e-03
2.344999999999999929e+01,2.544999999999999929e+01,3.521428571428231180e-03,-8.492857142857144007e-03,-1.512142857142784180e-02,5.220000000000002416e-02,-2.899999999999636376e-03,-4.764285714285522270e-03,-3.383333333333145895e-03,-1.449999999999919669e-03
2.405000000000000071e+01,2.544999999999999929e+01,-2.658333333333354979e-03,-1.232499999999999395e-02,-2.120625000000031513e-02,1.721875000000006040e-02,-3.935714285714249014e-03,2.485714285714075208e-03,1.691666666666868934e-03,-5.799999999999931946e-03
2.444999999999999929e+01,2.544999999999999929e+01,-2.030000000000242548e-03,-1.413749999999991402e-02,-2.483125000000008242e-02,1.077142857142757496e-02,-1.135833333333321170e-02,-2.485714285714583048e-03,-2.071428571426281451e-04,4.168750000000276401e-03
2.505000000000000071e+01,2.544999999999999929e+01,4.893749999999696954e-03,-1.325714285714266541e-02,-2.195714285714243583e-02,-1.933333333333564497e-03,-4.929999999999168554e-03,4.833333333333911241e-04,1.740000000000207960e-03,-6.887499999999713296e-03
2.544999999999999929e+01,2.544999999999999929e+01,-7.249999999994946034e-04,-5.316666666667006595e-03,-2.247500000000002274e-02,-2.416666666666955621e-03,-3.987500000000254730e-03,-4.833333333333318833e-03,-3.866666666666537019e-03,-1.933333333334156688e-03
2.605000000000000071e+01,2.544999999999999929e+01,1.450000000000173372e-03,-5.592857142857050531e-03,-2.803333333333283758e-02,-9.114285714285281711e-03,-4.059999999999774727e-03,-3.081249999999924327e-03,4.971428571428150416e-03,4.142857142850025326e-04
2.644999999999999929e+01,2.544999999999999929e+01,3.141666666666154129e-03,-7.249999999999800875e-03,-2.706666666666635024e-02,-2.436000000000042645e-02,-4.142857142857891972e-03,-5.178571428570778561e-03,-4.557142857142640856e-03,8.409999999999940093e-03
2.049999999999999822e+00,2.605000000000000071e+01,2.416666666669916306e-04,-2.900000000000346745e-03,-6.122222222221967471e-03,-6.766666666665995152e-03,1.035714285714257367e-02,-2.175000000000015810e-02,-5.799999999999931946e-03,4.142857142857384566e-03
2.450000000000000178e+00,2.605000000000000071e+01,7.491666666666378475e-03,1.450000000000469360e-03,-9.321428571428416396e-03,-6.835714285714849028e-03,2.585833333333287243e-02,-2.247499999999957865e-02,-6.041666666666500873e-03,0.000000000000000000e+00
3.049999999999999822e+00,2.605000000000000071e+01,-2.416666666666659417e-03,-1.208333333333773798e-03,-7.068749999999734968e-03,-5.437499999993988808e-04,4.826428571428539177e-02,-1.957499999999989804e-02,-1.111666666666681104e-02,4.833333333333911241e-04
3.450000000000000178e+00,2.605000000000000071e+01,-5.316666666666709958e-03,-5.800000000004245770e-04,-4.350000000000265980e-03,-5.592857142857811208e-03,6.048571428571466319e-02,-9.666666666666342764e-03,0.000000000000000000e+00,-1.159999999999990726e-02
4.049999999999999822e+00,2.605000000000000071e+01,-1.657142857142293894e-03,-7.250000000000866862e-04,-5.558333333333109749e-03,-4.712500000000341416e-03,8.603333333333355870e-02,-1.401666666666626961e-02,-1.043999999999982789e-02,-3.314285714285603035e-03
4.450000000000000178e+00,2.605000000000000071e+01,3.443750000000411760e-03,-5.799999999993588062e-04,-7.250000000000200728e-03,-3.107142857142974890e-03,1.051249999999998436e-01,-1.111666666666710768e-02,-2.278571428571193359e-03,5.800000000000249401e-03
5.049999999999999822e+00,2.605000000000000071e+01,1.056428571428596162e-02,-3.728571428571874572e-03,-6.090000000000017275e-03,-8.458333333333159856e-03,1.543214285714287481e-01,-8.337499999999664624e-03,-8.881249999999951683e-03,1.450000000000469360e-03
5.450000000000000178e+00,2.605000000000000071e+01,4.712499999999897327e-03,-1.184237892933500244e-15,-1.051249999999970264e-02,-5.509999999998527360e-03,1.841500000000007020e-01,-1.232499999999969731e-02,-1.208333333333300175e-02,5.799999999999212903e-03
6.049999999999999822e+00,2.605000000000000071e+01,1.087499999999685940e-03,1.242857142856530197e-03,-8.078571428571632712e-03,-8.699999999999560515e-03,2.767083333333338335e-01,1.450000000000680996e-03,-4.108333333333232147e-03,-1.449999999999285194e-03
6.450000000000000178e+00,2.605000000000000071e+01,4.639999999999843902e-03,-9.062500000001083578e-04,-1.329166666666647956e-02,-6.007142857143067498e-03,3.251625000000002430e-01,-2.537652627714643380e-16,-6.524999999999891998e-03,2.071428571429073055e-03
7.049999999999999822e+00,2.605000000000000071e+01,-1.208333333333477810e-03,4.142857142852562902e-04,-2.092142857142802875e-02,-1.242857142857088475e-02,4.405928571428565088e-01,2.899999999999458566e-03,-1.035714285714282694e-02,4.142857142852562902e-04
7.450000000000000178e+00,2.605000000000000071e+01,6.524999999999891998e-03,-1.657142857142801518e-03,-1.217999999999968067e-02,-8.699999999999975114e-03,5.133000000000005336e-01,1.014999999999994552e-02,-6.214285714285442373e-03,1.268749999999707612e-03
8.050000000000000711e+00,2.605000000000000071e+01,2.900000000000600448e-03,2.899999999999280757e-03,-2.133571428571480813e-02,-5.178571428571286835e-03,6.474249999999999172e-01,1.613124999999993037e-02,-8.458333333332864953e-03,-2.960594732333750610e-16
8.449999999999999289e+00,2.605000000000000071e+01,-7.457142857142733464e-03,-6.162499999999626610e-03,-1.836666666666679146e-02,1.657142857143309141e-03,7.280812499999995691e-01,2.755000000000003627e-02,-4.531249999999653610e-03,-3.521428571428738587e-03
9.050000000000000711e+00,2.605000000000000071e+01,-2.692857142857464896e-03,-1.691666666667461126e-03,-2.561666666666647177e-02,1.450000000000395417e-03,8.353812499999995200e-01,2.464999999999968952e-02,-8.078571428571379442e-03,-1.208333333333181823e-03
9.449999999999999289e+00,2.605000000000000071e+01,4.833333333322069043e-04,-6.214285714285949780e-03,-2.102500000000044264e-02,9.908333333333629867e-03,8.834642857142868122e-01,2.271666666666701320e-02,-1.015000000000002879e-02,-1.739999999999497591e-03
1.005000000000000071e+01,2.605000000000000071e+01,-2.278571428571701200e-03,-1.691666666667461126e-03,-2.257857142857159008e-02,1.988571428571539457e-02,9.389785714285715512e-01,2.382142857142888204e-02,-1.184166666666630618e-02,3.314285714284841925e-03
1.044999999999999929e+01,2.605000000000000071e+01,-2.900000000003899350e-04,-8.458333333333456494e-03,-1.843571428571395138e-02,3.397142857142781275e-02,9.383916666666672901e-01,2.552000000000056307e-02,-8.990000000000008401e-03,5.800000000000249401e-03
1.105000000000000071e+01,2.605000000000000071e+01,-3.624999999995992539e-04,-4.349999999999336169e-03,-2.402857142857125691e-02,5.775833333333402209e-02,8.981714285714286206e-01,1.926428571428548051e-02,-1.933333333333357371e-02,1.449999999999877385e-03
1.144999999999999929e+01,2.605000000000000071e+01,-1.812499999999772626e-03,-6.214285714285442373e-03,-2.299285714285709964e-02,7.220999999999974661e-02,8.467999999999999972e-01,1.909166666666657977e-02,-8.990000000000364019e-03,-1.242857142857545227e-03
1.205000000000000071e+01,2.605000000000000071e+01,3.866666666666240815e-03,-1.015000000000019879e-02,-2.009285714285751617e-02,1.222142857142853589e-01,7.515833333333331590e-01,1.263571428571427444e-02,-6.041666666666796644e-03,-2.610000000000312157e-03
1.244999999999999929e+01,2.605000000000000071e+01,2.692857142856957490e-03,-1.014999999999994552e-02,-1.721874999999983835e-02,1.586714285714285189e-01,6.686916666666670173e-01,5.075000000000014395e-03,-9.321428571428416396e-03,5.316666666667006595e-03
1.305000000000000071e+01,2.605000000000000071e+01,2.658333333333651183e-03,-9.425000000000016698e-03,-1.304999999999948736e-02,2.245083333333329489e-01,5.402285714285710583e-01,7.250000000003827818e-04,-1.341250000000027143e-02,-4.591666666665735093e-03
1.344999999999999929e+01,2.605000000000000071e+01,1.450000000000173372e-03,1.035714285714409459e-03,1.449999999999412046e-03,2.819214285714292667e-01,4.424916666666668941e-01,-1.498333333333305185e-02,-1.280833333333338507e-02,-1.864285714286444693e-03
1.405000000000000071e+01,2.605000000000000071e+01,-2.485714285714329345e-03,-7.733333333333369808e-03,3.383333333333441665e-03,3.692666666666672981e-01,3.346599999999995134e-01,-1.537000000000006070e-02,-5.800000000000101082e-03,-1.449999999999665749e-03
1.444999999999999929e+01,2.605000000000000071e+01,-1.159999999999428199e-03,-8.700000000000025421e-03,1.232499999999999395e-02,4.476875000000000160e-01,2.713571428571438515e-01,-2.464999999999998789e-02,-9.666666666666342764e-03,-5.800000000000693923e-04
1.505000000000000071e+01,2.605000000000000071e+01,3.480000000000060736e-03,-2.899999999999952095e-03,1.926428571428548051e-02,5.659833333333322836e-01,1.901312500000000849e-01,-1.926428571428548051e-02,-1.256666666666668951e-02,2.900000000000093042e-03
1.544999999999999929e+01,2.605000000000000071e+01,-3.521428571428484883e-03,-1.014999999999969052e-02,2.050714285714251919e-02,6.487299999999998068e-01,1.471750000000013048e-01,-2.845625000000029381e-02,-6.041666666666500873e-03,9.666666666658940699e-04
1.605000000000000071e+01,2.605000000000000071e+01,-4.531249999999875655e-03,-1.284285714285690258e-02,3.562857142857086407e-02,7.363583333333328929e-01,9.473333333333311401e-02,-2.858571428571415191e-02,-2.658333333333354979e-03,-1.812499999999328537e-03
1.644999999999999929e+01,2.605000000000000071e+01,6.670000000000797687e-03,-7.008333333333578892e-03,3.074000000000012139e-02,7.809285714285704172e-01,6.887499999999964484e-02,-2.734285714285711322e-02,-1.063333333333341992e-02,3.728571428570859325e-03
1.705000000000000071e+01,2.605000000000000071e+01,3.314285714285856738e-03,-1.097857142857121791e-02,4.523999999999901711e-02,8.221500000000000474e-01,4.180833333333300317e-02,-3.117499999999958152e-02,-1.180714285714274704e-02,6.444444444447188598e-04
1.744999999999999929e+01,2.605000000000000071e+01,9.666666666666637667e-03,-1.035714285714358848e-02,4.262999999999976530e-02,8.279499999999995197e-01,1.836666666666649309e-02,-2.150833333333383376e-02,-4.557142857142894125e-03,3.770000000000450942e-03
1.805000000000000071e+01,2.605000000000000071e+01,8.492857142857397276e-03,-1.304999999999978400e-02,4.513125000000073328e-02,7.769583333333344166e-01,1.429285714285707595e-02,-2.589285714285769965e-02,-2.900000000000124700e-03,4.440892098500626162e-16
1.844999999999999929e+01,2.605000000000000071e+01,2.220446049250313081e-16,-6.379999999999696678e-03,4.078124999999976907e-02,7.204083333333338723e-01,0.000000000000000000e+00,-2.319999999999981452e-02,6.214285714283919503e-04,-2.071428571429326758e-03
1.905000000000000071e+01,2.605000000000000071e+01,-2.900000000007452281e-04,-8.881250000000395772e-03,3.480000000000016414e-02,6.126250000000004192e-01,-3.625000000000433431e-03,-1.180714285714300031e-02,-1.449999999999919669e-03,3.383333333333737869e-03
1.944999999999999929e+01,2.605000000000000071e+01,7.250000000000105319e-03,-7.829999999999870050e-03,2.537500000000066439e-02,5.343249999999990507e-01,-1.014999999999988134e-02,-2.078333333333285890e-02,-9.183333333333246543e-03,-2.071428571426281451e-04
2.005000000000000071e+01,2.605000000000000071e+01,3.935714285713994877e-03,-1.072999999999915167e-02,1.942999999999983629e-02,4.176000000000010814e-01,-3.728571428571620435e-03,-1.123749999999978932e-02,-3.866666666666832789e-03,-1.631249999999972999e-03
2.044999999999999929e+01,2.605000000000000071e+01,1.449999999999877385e-03,-9.321428571427909857e-03,2.102500000000014427e-02,3.540071428571427981e-01,-6.524999999999669953e-03,-9.968750000000303757e-03,-1.242857142857291524e-03,-2.416666666658073837e-04
